Kurtosis;Impulse factor;RMS;Margin factor;Skewness;Shape factor;Peak to peak;Crest factor;Label
3.006165156;10.06941742;2.390855436;0.006381056;0.030362714;660.0220899;0.067149358;0.015256182;0
37.19743101;31.83082639;2.874745214;0.015576777;-0.007236837;710.8385164;0.256127189;0.044779265;0
2.966431256;8.920683992;2.617850663;0.005171278;-0.068626576;658.9544663;0.070019457;0.013537633;0
2.898870909;9.371717179;2.863953526;0.004948339;-0.03200981;661.2927395;0.078729787;0.014171813;0
2.43709959;8.552382406;2.838900606;0.004589676;0.041751832;656.3793603;0.07073143;0.013029633;0
2.683643485;8.334144296;2.762080448;0.004567264;-0.007937256;660.6457061;0.068733983;0.012615149;0
2.756298883;9.681856846;2.604791977;0.005652617;-0.067274886;657.5610144;0.071103788;0.014723891;0
2.89574797;8.787316821;2.492859293;0.005333437;-0.035597228;660.9236783;0.065126934;0.013295509;0
7.585168986;15.1423115;5.00521385;0.004118595;-0.004783887;734.5484589;0.202542006;0.020614449;3
6.818168435;14.95101913;5.721571921;0.003623751;-0.035914383;721.1026053;0.228632642;0.020733553;3
6.776334053;13.88336181;6.712493853;0.002865556;0.067220696;721.7748861;0.251937184;0.01923503;3
6.326974902;13.20023484;6.999058352;0.002638306;0.046843066;714.8531936;0.239718442;0.018465658;3
6.852402812;13.50244287;8.157785541;0.002288931;-0.236721921;723.1148692;0.283070997;0.018672611;3
7.214577862;16.49268962;9.154004624;0.002450022;-0.1724393;735.3777005;0.363555834;0.022427508;3
7.459700783;15.55066361;9.895568276;0.002154187;-0.121077203;729.4992737;0.421468852;0.021316901;3
8.204902502;17.34998082;8.687957603;0.002701994;-0.260935826;739.0893621;0.386706933;0.023474808;3
6.43244158;13.21197214;7.7464433;0.002359631;-0.133397542;722.805129;0.268798716;0.018278747;3
6.180314569;12.74623536;6.959296521;0.002560154;0.029166731;715.4026722;0.234714809;0.017816869;3
20.93121632;23.39261403;6.535573543;0.004255857;0.141332547;841.0232769;0.333584011;0.027814467;0
24.9626024;26.44865361;6.381271733;0.004883925;-0.030381056;848.647475;0.391731765;0.031165654;0
22.28148034;28.57665618;6.826326422;0.0047596;0.023344208;879.5366291;0.423803165;0.032490581;0
29.10452728;27.70905314;5.06210637;0.006474049;-0.414992251;845.5015841;0.301341953;0.032772326;0
27.55146426;23.43772664;4.792035866;0.005660121;0.0622439;864.1113439;0.252793721;0.027123503;0
30.99032523;29.38183652;4.302247871;0.007887306;-0.256637861;865.8742272;0.281775088;0.033933146;0
22.7109132;25.87411715;4.169849181;0.007757402;-0.372318573;799.8875179;0.248329938;0.032347195;0
22.08919641;21.88331584;5.22062268;0.004984232;0.256424033;840.9932893;0.270268505;0.026020797;0
27.97408236;32.01104811;5.608162565;0.006774935;0.47340665;842.5082115;0.368609544;0.037994939;0
25.99387283;27.70423324;7.519931566;0.004110117;-0.018691993;896.3510013;0.449662569;0.030907795;0
3.870384663;12.38759257;1.467571953;0.012666231;0.147287166;666.4078601;0.048594104;0.018588605;2
5.300702199;14.61618603;1.767868213;0.012112104;-0.018943523;682.5973218;0.062499317;0.021412604;2
8.649712513;17.45976202;1.781282098;0.014196076;0.572561135;690.4580605;0.077909112;0.025287216;2
9.352071115;17.01939908;1.915725681;0.012612186;0.543379029;704.4019257;0.081791031;0.024161489;2
7.737392489;16.2926498;2.265171147;0.010268119;0.361761191;700.4865836;0.094675173;0.023259046;2
10.87152444;18.52937041;2.266113447;0.011583644;0.241537123;705.8847735;0.112634395;0.026249851;2
7.094774032;18.29780971;2.326944971;0.011512771;0.334422907;683.0195554;0.104390829;0.026789584;2
9.013340805;18.49489003;2.378262941;0.011245882;0.307047278;691.5098399;0.125521372;0.026745664;2
12.28071071;20.45860245;2.303062313;0.01243309;0.251884441;714.4818269;0.119205117;0.028634182;2
7.37137003;17.56486961;2.12946168;0.011975871;0.289511938;688.7601446;0.094646116;0.025502157;2
2.485487213;8.848658934;2.627535545;0.00513324;0.044104207;656.0505717;0.06628878;0.01348777;1
3.33106064;12.3911859;2.781269767;0.006756102;0.143332183;659.4373644;0.095875829;0.018790543;1
2.511459379;8.623363202;2.461735778;0.005341906;-0.007959435;655.751102;0.06320009;0.01315036;1
3.242009863;10.06048477;2.388678218;0.00630011;0.029217759;668.5180697;0.069563244;0.015048935;1
2.232917324;7.732874709;2.165091835;0.005465221;0.005512832;653.5170057;0.048143292;0.011832706;1
2.33367922;9.483450008;2.057719192;0.007050993;0.046424136;653.6269982;0.051858098;0.014508963;1
2.360531738;9.250529452;1.870843592;0.007601668;0.048535065;650.4594495;0.049768664;0.014221531;1
2.96842012;10.73010362;1.651921444;0.009825843;0.144618014;661.0658529;0.049068465;0.01623152;1
2.993117423;9.260078528;1.523327865;0.009175943;0.016792519;662.4766527;0.042254886;0.01397797;1
2.578124233;9.43766803;1.218269724;0.011806242;-0.084638614;656.1597352;0.032178136;0.014383187;1
3.855718427;11.15062401;1.53595915;0.010983944;0.094729474;660.9386954;0.050014541;0.01687089;2
6.754591627;18.38863568;1.776759208;0.015062695;0.393986509;687.0972938;0.075769785;0.026762783;2
9.732283647;18.69208273;1.849688683;0.014511999;0.796170662;696.3567702;0.082012308;0.026842681;2
10.28620148;17.57116074;1.917443707;0.013042487;0.772864201;702.6149788;0.086600319;0.025008235;2
8.948003851;16.37628643;2.258855975;0.010202373;0.226051261;710.6008258;0.096197751;0.02304569;2
10.3598181;18.96073262;2.282187744;0.011703837;0.262566356;709.8645628;0.111450592;0.026710352;2
10.36027757;18.59374976;2.00873818;0.013285954;0.534467481;696.7081596;0.097965824;0.026688003;2
9.284002442;19.01588536;1.845888778;0.014845141;0.56670216;693.9476362;0.088714346;0.027402479;2
7.03596231;17.08465722;1.74004068;0.0144321;0.647254773;680.3264089;0.07157128;0.025112442;2
4.814723178;12.95425314;1.650522873;0.011580728;0.281693045;677.7272958;0.055838261;0.019114256;2
2.743008339;9.702805337;3.533335556;0.004209515;0.204334115;652.3495604;0.09393712;0.014873629;1
3.6661597;12.42995536;3.314464884;0.00565811;0.149335899;662.803442;0.115446003;0.018753607;1
5.268993558;14.87882829;3.344661756;0.006575511;0.390411661;676.5299033;0.133658499;0.021992861;1
2.723837464;9.509661483;2.658676299;0.005452126;0.279375563;656.0451203;0.072362407;0.014495438;1
3.391648203;10.93149674;2.579522755;0.006398412;0.300763587;662.3203426;0.076038026;0.016504848;1
2.76057256;9.388930369;2.184982618;0.006529161;0.384944032;658.1286345;0.060486734;0.014266102;1
2.784156855;10.30129229;2.183726015;0.007205595;0.411058607;654.6718883;0.064813524;0.015735046;1
3.628580225;12.79416971;2.581662565;0.007461746;0.345707684;664.1591752;0.083641471;0.01926371;1
3.080953618;9.688276629;2.88234812;0.005097083;0.271482317;659.4447075;0.08420138;0.014691568;1
3.706300127;12.9049248;3.294662662;0.005894567;0.332090287;664.4963852;0.106056559;0.019420609;1
2.612217354;8.89953463;1.274081207;0.010663694;0.011973737;655.0319814;0.033507808;0.013586412;1
3.049852933;10.45787751;1.543598511;0.010215948;0.04089312;663.1786381;0.04764918;0.015769322;1
4.68634791;15.2360223;1.728313112;0.013283337;0.007174267;663.654393;0.073011193;0.022957766;1
2.487697022;8.77902497;1.865632614;0.007160897;0.023431443;657.1321502;0.046031132;0.013359603;1
2.983470867;10.99782501;2.05409563;0.008098248;0.037896603;661.1424905;0.064793337;0.016634576;1
3.687525776;13.54757169;2.197263641;0.009302186;0.016953774;662.8179621;0.081841245;0.020439355;1
2.917250914;8.953943345;2.37795657;0.005687452;0.022638794;662.0529201;0.064129631;0.013524513;1
2.804064773;9.422337921;2.460208003;0.005800759;0.098302693;660.2403481;0.067744047;0.014271073;1
2.761021379;9.432224311;2.142962229;0.006714742;-0.033119219;655.4963779;0.05976645;0.014389438;1
2.55275676;9.256298174;2.059246346;0.006836318;-0.050887037;657.516714;0.057871117;0.014077662;1
7.97859115;17.0318316;11.29309579;0.002079048;-0.13584304;725.4105993;0.520372542;0.023478884;3
7.122080613;14.84344137;9.558471847;0.002147248;-0.152369113;723.2090843;0.386926511;0.020524412;3
6.931423545;15.36372723;8.725455675;0.002426805;-0.261657019;725.5603206;0.338335639;0.021174983;3
6.637850869;16.08145046;7.680408722;0.002912098;-0.076054594;719.0099091;0.319528624;0.022366104;3
7.379272015;15.66061737;6.960536993;0.003090291;-0.029872544;728.0592916;0.276275165;0.021510085;3
6.220109837;12.38954754;6.095316077;0.002850623;-0.051323167;713.049136;0.20326176;0.017375447;3
7.656569601;18.25507084;5.489437777;0.004611587;-0.097114842;721.1162653;0.243135501;0.025315017;3
7.156284766;17.31947331;5.891136959;0.004069326;-0.127279972;722.4587286;0.231969689;0.023972959;3
6.524776723;13.59770631;6.611070069;0.002878166;0.061787617;714.6247136;0.245472065;0.019027758;3
6.093542652;13.26498394;7.530000425;0.00245983;-0.001937716;716.1543769;0.266399553;0.01852252;3
31.12325809;29.8002049;5.040315133;0.006834072;-0.457751099;865.1312451;0.331101443;0.034445878;0
39.20237234;34.85562326;5.912628016;0.006432612;0.009623662;916.4418894;0.426519386;0.038033643;0
31.66725245;33.95828003;3.660208674;0.011765699;-0.037155697;788.5370767;0.286627808;0.043064912;0
27.15307837;32.02094868;3.785389672;0.009962711;-0.610753104;849.0750011;0.233668281;0.037712745;0
2.853707065;9.428620544;1.768292219;0.008063797;-0.164826146;661.2330287;0.049026635;0.014259149;0
2.773018984;10.1391911;1.718244888;0.008939331;-0.19965736;660.1053439;0.049034416;0.015359959;0
2.546767531;9.430181746;1.806609748;0.007933219;-0.119162144;657.9702767;0.047105744;0.014332231;0
2.61086312;9.945869892;2.068272809;0.007329598;-0.122772955;656.0769357;0.055522298;0.015159609;0
9.820343062;17.69624958;2.54615832;0.010017018;-0.10945784;693.8368703;0.127904336;0.025504914;0
2.632122045;9.100271233;2.364272736;0.005855559;-0.158328764;657.3375159;0.060014455;0.013844138;0
2.806642559;8.794671934;1.699658026;0.007865911;-0.108439855;657.8230597;0.043644518;0.013369358;0
2.50280076;7.42778448;1.825044512;0.006228142;-0.055395059;653.4724748;0.041108852;0.011366637;0
2.906138666;9.155382186;2.187733759;0.006337524;-0.039665848;660.3320863;0.06023816;0.013864815;0
2.812241116;8.250148442;2.290190742;0.005454;-0.066145716;660.5032297;0.055373711;0.012490701;0
2.74964002;8.787020837;2.45282278;0.005449125;-0.004352807;657.4287748;0.064938567;0.013365738;0
2.773236325;8.716348348;2.697069179;0.004883957;-0.004903599;661.7144777;0.068041983;0.013172371;0
2.930641838;10.14292894;2.863822431;0.005367332;-0.015431655;659.8707333;0.080812846;0.015371085;0
2.609959485;9.3860892;3.067339287;0.004655955;0.002566319;657.2250044;0.082604544;0.014281394;0
2.576772825;8.761440483;3.116324052;0.004281303;0.045233773;656.6847018;0.081137489;0.013341929;0
2.701808664;9.678939677;3.437150632;0.004269474;0.053853551;659.5608622;0.093186772;0.014674824;0
2.554943181;8.498327466;1.977710682;0.006554683;-0.09084049;655.5699269;0.049021915;0.012963266;0
2.538845703;8.916312163;2.313403021;0.005862322;-0.09804643;657.4524277;0.059642464;0.013561912;0
2.852319368;10.34926293;2.356858964;0.006691641;-0.069780741;656.2105404;0.066432919;0.015771254;0
2.779398155;9.365551095;2.51821766;0.005657356;-0.118292313;657.3952514;0.068963611;0.014246454;0
2.453224357;8.508063196;2.726308019;0.004763394;-0.001905038;655.1477809;0.069740924;0.012986479;0
3.157199189;10.12882246;2.64078337;0.005810139;-0.04663587;660.1455099;0.073376958;0.015343318;0
2.734032749;11.26662163;2.50514627;0.006849351;-0.102671279;656.61564;0.074337062;0.017158625;0
2.496602463;9.296892811;2.392307587;0.005931615;0.02252863;655.1607697;0.064185586;0.014190246;0
2.253390928;7.509022764;2.251930133;0.00511825;-0.056499089;651.4888818;0.051186005;0.011525942;0
2.814617106;8.874623027;1.977725821;0.006834268;-0.037802807;656.5863368;0.052725427;0.013516308;0
7.872204479;16.06846776;4.194824461;0.005343779;-0.035952245;716.8233768;0.169907396;0.022416216;3
6.99105928;13.1756848;4.83133644;0.003795794;0.100227929;718.461186;0.15846245;0.018338757;3
6.762622856;15.33111648;5.584974329;0.003843841;0.128478072;714.1463731;0.212214542;0.021467751;3
6.632140342;12.59152778;6.399750366;0.002721149;0.112306127;723.0412524;0.204708558;0.017414674;3
6.430137886;12.35334175;7.274010286;0.002348143;0.049780509;723.2458869;0.237731006;0.017080418;3
5.892294671;12.98445124;8.309806352;0.002180769;-0.068434053;716.5113117;0.275116718;0.018121767;3
5.832762241;12.99291301;9.553938943;0.001914989;-0.013996114;710.1626862;0.332495861;0.018295685;3
6.205280464;14.99074862;10.68691902;0.001966857;-0.000496561;713.1781879;0.402599016;0.02101964;3
5.864438227;13.02082269;11.58508414;0.001579484;-0.171544052;711.5802393;0.400950863;0.01829846;3
6.768603353;14.64793707;12.97355278;0.001577034;0.007890636;715.9396048;0.489489328;0.020459738;3
2.718885568;8.625789312;1.747424645;0.007508878;-0.064209107;657.3934162;0.044436265;0.013121198;0
2.694603441;10.01367541;1.870506926;0.008179807;-0.053931888;654.4721226;0.054364825;0.015300385;0
2.597974013;9.347797512;2.182722305;0.006548765;-2.21508E-05;653.9602801;0.058854132;0.014294137;0
2.89645569;9.983679161;2.326644705;0.0065169;0.082652362;658.4449719;0.070122954;0.015162511;0
2.610662006;9.064561947;2.392626947;0.005799919;-0.086926095;653.2056303;0.063783764;0.013877042;0
2.73062142;9.168474594;2.574256337;0.005409601;0.027978538;658.3851672;0.070938066;0.0139257;0
2.648696728;9.45435463;2.727466829;0.005307445;0.074401272;653.1108231;0.075487185;0.014475881;0
2.429858208;8.376158876;3.042575097;0.00420654;0.012741685;654.4532006;0.073191682;0.012798713;0
2.76047876;11.26838841;3.252839589;0.005293893;0.05095851;654.3709079;0.097030532;0.017220185;0
2.853598105;10.3905612;3.283023456;0.004805494;0.101617559;658.6079471;0.094335769;0.01577655;0
9.991296634;18.09220059;2.58826833;0.009888228;0.242142437;706.9091729;0.119575886;0.025593388;2
8.365443543;18.39791698;2.443416186;0.010857192;0.155414318;693.5115299;0.128864048;0.026528639;2
14.64852648;22.89699119;2.270950383;0.014185965;0.457696995;710.7418256;0.131268134;0.032215624;2
10.44072792;18.98165154;2.178928974;0.012209366;0.062421229;713.5062768;0.10748525;0.026603342;2
7.512540193;17.71120439;1.91406002;0.013628177;0.376741415;678.9765513;0.096754802;0.026085149;2
10.10392575;20.0205244;2.095582914;0.013714773;0.368659476;696.5975905;0.119414505;0.028740445;2
9.625856561;17.14729466;2.266736835;0.010640886;0.206555034;710.9134228;0.100250645;0.024120088;2
10.81276471;20.38354762;2.353536019;0.012327573;0.385590214;702.5566337;0.133065259;0.029013387;2
8.162209095;16.49308107;2.470910282;0.009680014;0.18213443;689.5548455;0.109364375;0.023918447;2
9.086549368;16.47104619;2.514000925;0.009451728;0.149315116;693.1776329;0.108578967;0.023761653;2
2.431292453;8.016126595;2.295822035;0.005317935;-0.006215857;656.5734908;0.05504893;0.012209032;0
2.595682192;8.937083513;2.372355385;0.00571502;-0.12296546;659.1713059;0.058804231;0.013558059;0
2.520901136;8.177159049;2.540349081;0.004900294;-0.025606714;656.8813743;0.06140683;0.012448456;0
2.770990723;9.869690491;2.746098833;0.005468395;0.00336141;657.2453201;0.080183206;0.015016753;0
2.567328809;8.372833183;2.920874983;0.00434723;-0.010127496;659.3968508;0.072022816;0.012697715;0
2.908531789;10.86325762;2.816892707;0.005827822;0.042043828;661.7340474;0.082101135;0.01641635;0
2.810815371;9.098954953;2.522223346;0.005496498;0.015512023;656.32945;0.067118359;0.013863396;0
2.912006744;9.058465467;2.530244857;0.005412816;-0.124363183;661.4070079;0.065452118;0.013695751;0
2.716285368;9.488033058;2.454295049;0.005883099;-0.044376477;657.1178327;0.068842087;0.014438861;0
2.587790028;9.024280596;2.204755966;0.006230671;-0.066416009;656.9272505;0.058882485;0.013737108;0
2.366171839;8.761203383;3.353594196;0.003980261;-0.012227067;656.359336;0.086459395;0.013348181;0
2.90252439;10.59176138;3.078415432;0.005236669;0.052401425;657.030987;0.089130598;0.016120642;0
2.505531381;8.896546757;2.851945891;0.004741253;0.058760875;657.9411729;0.072263593;0.013521797;0
2.665614061;10.39077323;2.763301004;0.00570658;-0.055411085;658.9367474;0.077008776;0.015768999;0
2.371960398;8.41641532;2.617666124;0.004933305;-0.077247953;651.7408769;0.064781298;0.012913745;0
2.556709883;9.258079047;2.358279485;0.005974327;0.009696516;657.1078517;0.065672438;0.014089132;0
2.495892028;8.053599165;2.077607651;0.005892178;-0.088962904;657.88597;0.048513456;0.012241634;0
2.774113659;9.827378333;1.848207692;0.00806432;-0.067603208;659.3547582;0.053559009;0.014904538;0
2.494782794;9.773702687;1.474526728;0.010101698;-0.090034379;656.1635633;0.040294255;0.014895223;0
2.482505491;7.887406306;1.231431196;0.009776888;-0.135675522;655.1238536;0.02950956;0.012039565;0
8.533833649;20.54399771;2.427508284;0.012323922;0.453635964;686.7130398;0.114920555;0.029916423;2
12.92623983;21.71259472;2.369810262;0.013051639;0.666969121;701.9935236;0.135366982;0.030929907;2
7.515159441;16.35930481;2.282053956;0.010376388;0.675457492;690.8642742;0.097823914;0.023679477;2
9.41358658;18.54681211;2.006768401;0.013404517;0.742313037;689.478709;0.096251551;0.02689976;2
7.858037801;18.26256515;1.879253026;0.014183821;0.60034116;685.1462308;0.086645883;0.026654989;2
5.995650289;15.04860167;1.810505757;0.012378576;0.233970191;671.4683288;0.067661488;0.022411484;2
3.78189047;11.78520614;1.62564655;0.0109412;0.620096369;662.5918521;0.05113248;0.017786524;2
4.558668368;12.65474888;1.392296006;0.013609709;0.839370863;667.8410623;0.041422468;0.018948743;2
5.819418493;14.99891486;1.245813285;0.018224567;0.382703626;660.6168609;0.047093445;0.022704408;2
2.480408412;8.876662712;1.152420466;0.011833806;0.599806545;650.9000379;0.030812289;0.013637521;2
2.803002373;9.131987559;2.51933912;0.005505202;0.025316139;658.4235987;0.069586791;0.013869472;1
2.246690898;8.252666946;2.588712154;0.004918068;-0.053556727;648.21041;0.064191693;0.012731463;1
2.440804337;8.704609194;2.486011668;0.005366817;0.082799474;652.4231264;0.065445823;0.013341969;1
2.610165073;9.230082219;2.259839174;0.006219664;-0.052341218;656.6910781;0.056509229;0.01405544;1
2.437987814;9.245079359;2.021812441;0.007005013;-0.00719148;652.7709352;0.053243354;0.014162823;1
2.613823467;8.657707291;1.920234419;0.006896568;0.006899219;653.7559205;0.05043808;0.013243027;1
2.486294902;8.447591456;1.770299694;0.007289808;0.101410059;654.5910102;0.044054411;0.012905144;1
2.612944852;9.024880723;1.592327856;0.008655467;0.016731415;654.8147976;0.041478777;0.013782341;1
2.441272125;8.349650294;1.515624041;0.008413052;-0.012741596;654.821951;0.038503757;0.012751024;1
2.491812231;8.448495453;1.189014804;0.010875274;-0.01394263;653.3590591;0.030582649;0.012930861;1
7.90921453;16.51039019;11.82643922;0.00192729;-0.256854812;724.3631939;0.533073826;0.022792972;3
7.418834329;14.1658437;10.83767902;0.001810918;-0.164713421;721.7843608;0.416259433;0.019626144;3
6.983052452;17.31155911;9.659053779;0.002488065;-0.225931111;720.3437598;0.427330614;0.024032358;3
8.469143337;17.29873885;8.694695995;0.002678257;-0.278027645;742.8614657;0.382379642;0.023286628;3
6.47065024;13.38633682;7.834549434;0.002361876;-0.048790693;723.4202782;0.274326695;0.018504232;3
6.864873176;14.17519019;7.061645917;0.002758444;0.059543245;727.710676;0.257080008;0.019479157;3
6.179243863;14.13140705;6.08432346;0.003245913;-0.032563731;715.5438621;0.233180854;0.019749184;3
6.475292211;15.03968869;5.464904471;0.003848355;-0.145790633;715.1236117;0.222371867;0.021030894;3
6.938953954;13.31254005;4.527485874;0.004038002;-0.0491849;728.1775347;0.162886022;0.018281998;3
7.819051394;14.536593;3.838563023;0.005194603;-0.02948555;729.0235406;0.148413346;0.019939813;3
2.502661461;7.724928211;1.334209376;0.008844464;0.018642191;654.6346037;0.031247354;0.011800366;1
2.475145962;8.295775034;1.518299243;0.008322265;0.306288496;656.5352321;0.036315052;0.012635689;1
2.619102967;9.129626987;1.611896786;0.008625148;0.10561177;656.6731232;0.043411294;0.013902849;1
2.626059684;9.236030877;1.647550689;0.008555728;-0.002772894;655.2237391;0.045550484;0.014095995;1
2.935083978;11.8711834;1.740473592;0.010300584;0.106444169;662.1627552;0.052670765;0.017927894;1
2.496436731;9.369930144;1.848370485;0.007761924;0.011084981;653.0973417;0.049579378;0.014346912;1
2.774306648;9.35023086;1.976206838;0.007212984;0.035016455;655.9563861;0.053220889;0.014254348;1
2.922228463;9.695663743;2.142424816;0.006888261;-0.020309059;656.9954473;0.061342566;0.014757581;1
3.46217526;14.1154637;2.436720018;0.008715426;-0.032077171;664.6620456;0.087687274;0.021237054;1
2.690228902;8.594454652;2.332266112;0.005607651;-0.04028882;657.1420005;0.060028256;0.013078535;1
